,sentence,category,label,race
18010,woridstarhlphop talk eggplant skurre https kdwoapyvd,neither,2,0
5617,billyrunaway hope large bird,neither,2,3
18989,fabulousanimal monkey mustache thomas kienzle http bou,neither,2,3
20024,sky radio lot great oldie check memories yankee rise eastern http,neither,2,3
2619,blackmanusa texasdivepro historical point cracker term irish settle wood mid atlantic hardly offensive,neither,2,3
17399,sportscenter captain take field yankee stadium http fkskn,neither,2,3
16678,nohoesnextdoor tyrone didn mean throw mixtape trash fam http rwwvzjuuzk,neither,2,3
19622,magicjuice giantduck pittsburghduck yellow livestream wpxi nofliter duckburgh http anax lzcri,neither,2,0
15936,knegandhiespn pepper slant genius crazy call genius catch crazy drop blow sack,neither,2,3
20613,sapete che odio finito,neither,2,2
14365,bidenshairplug cop shoot fine young man cure cancer fergusonoctober http leb,neither,2,3
13104,nig kkeldalegend take good old new orleans soul food http vcbkacqbhv,neither,2,0
6684,mightyfar stop pick ufcs trash build own fighter,neither,2,3
1511,sarabiaerik accidentally eat pot brownie guess pledge drug free life lolz lmao college,neither,2,3
12781,barackobama color blind red line tough talk walk tcot,neither,2,3
9879,home chicken penne alfredo oreos banjo,neither,2,3
6924,richarddeitsch yeah cripple clean helped call wouldn fair way,neither,2,3
21066,someone take these brownie away eat whole pan,neither,2,3
21240,swap meet bind beaner,neither,2,3
2146,thegodwriter idoclyfe bruh lol retire everything trash afterwards,neither,2,3
18527,ajjacob learn japanese political plot assassinate charlie chaplin pleaseoptionthistweetnow back,neither,2,3
10903,understand don dump trash ocean pretty big surely cheap launch space,neither,2,3
10750,mean ppl confuse nicca word,neither,2,0
4827,tmark feel same way new england patriots amp new york yankees unlike work boston amp nyc texas prison upgrade,neither,2,3
7997,bengal kicker trash,neither,2,3
10710,love float monkey head next person active surplus website redonkulus http www activesurplus com,neither,2,3
2908,cruzanchoklate look yellow fever,neither,2,3
12067,jihadis circulate video kill boko haram nigerian pilot capture helicopter shoot down,neither,2,3
75,babyanimalpic baby monkey bathtime http kpwadlf awwwwe soooo adorable,neither,2,0
20258,tylerschuster coke charlie sheen enough kill half man guess,neither,2,3
571,recipe call leftover brownie hell leftover brownie brownie haven eat ericanadine,neither,2,3
17555,talibkweli want hear truth look hear make feel warm fuzzy inside choose truth,neither,2,3
15978,kelsiebelsi vntxnius lmao slope,neither,2,3
6385,keno isn law clam chowder must serve bread bowl haha,neither,2,3
21234,surprise surprise tsa trash brandon darby border patrol source http etdkzfrrzk,neither,2,2
18188,youngcon listen charlie daniels speak truth amp enlist freedom army http cxzfajqufv http,neither,2,3
22557,well jenna yellow lab ill whenever home,neither,2,3
21287,taria filterless sis dari angelic sis big bro lol jigg lil bro,neither,2,0
9208,espn yankees game recap sellout crowd brave degree temperature lol weather struggle,neither,2,3
10698,love liv get ghetto,neither,2,0
4533,richardengel ugh lemme guess yellow cake hear story,neither,2,0
22175,three little bird,neither,2,3
14240,austintoellen pray amp picture don yellow,neither,2,3
17170,ssnalert rick scott take vote charlie crist take scott win second term http mmkygcyvg sayfie flapol http,neither,2,3
188,maxmayo http makgj sexy lad hot sol arch,neither,2,3
23288,view rise colored glass libra http uoon,neither,2,3
16296,lrihendry pregnant cupp classic response liberal dem calls chunky bonus tweets http nlywefio via,neither,2,3
7244,valerie uhh messi trash flattered game scorre,neither,2,1
14716,clicquotsuave bunch rapper boutta flood internet trash remixe,neither,2,0
12701,madea old hillbilly hilarious together,neither,2,3
6915,rem slicknet netmag right link trash bin gotcha,neither,2,3
2952,damianhuffaker trash,neither,2,3
5976,forgivemehera put touch myself ne chuck mix,neither,2,0
10564,ignore bird,neither,2,3
19986,scottiken settle de dong far superior twinkie,neither,2,3
4580,royceda green banana well yellow one,neither,2,3
10762,miss monkey,neither,2,1
18698,bspence joe msnbc new census question tempest teapot aca stay cost down mil cover success story,neither,2,3
8101,bjergsen full rune page don full red quint mean red blue yellow quint,neither,2,3
3769,kaylahprettymom lmao girlllaaaa don chunky anymore,neither,2,0
18679,boominator cureourcountry rand paul mocks clinton hillarysloser pic fail candidate http fjtcsj http,neither,2,3
1770,ghostriderj yankee someone wear single digit uniform season wow show epic organization,neither,2,3
20203,tokmetzi dreigdwergen haatsmurfen roze khmer hoe twitter een slagveld werd https lhvkkkhqdf via decorrespondent,neither,2,2
5744,claraoswine cute love yellow raincoat contrast amp hair look cute love face icon,neither,2,1
16997,rtgifs dominique larry bird lmaooo http,neither,2,0
15296,funnypicsdepot play soccer cheat girl wear khaki colour cargo haircut http rjvovoo,neither,2,3
19823,pattonoswalt spot loom yellow crown tonight truedetective http mua ppvel,neither,2,3
4631,samtrap world don spank monkey monkey spank,neither,2,3
5675,butterfliesblue hear green tea make lose weight imma coon explain watermelon,neither,2,3
12763,many people claim slippery slope absolute same one slippery slope argument paranoid delusional tcot,neither,2,3
16872,parkerhouk anywhere earth right yankees stadium,neither,2,3
1971,good asian massage park slope top rate spa http,neither,2,2
8605,dallas hoe beanreturns http halitfmp,neither,2,0
6346,karmendanielle aka wanna warm shoulda introduce himself coon,neither,2,0
22080,true quenchyagirl charlie clip coldest battle rapper debating,neither,2,0
21873,love place bring car don spanish man love look guala lol,neither,2,1
9643,hand brew chug,neither,2,3
414,worldtraveis baby albino http tytqj fec meeeesh,neither,2,3
2205,semi evolve monkey desperately search validation mean life bbqd mango salsa,neither,2,3
10531,see yellow duck,neither,2,3
4032,mariejosegmh dwb seahopke zenterrorist tegenwoordig weet ook niet wat voor vlee eet voor weet zebra een aap,neither,2,2
3304,greghillwaaf soo put cracker gregg,neither,2,3
14436,bobklap ask betance game starter someday yankees ask,neither,2,3
22424,view ghetto ain bad rio http umjpu,neither,2,0
2256,moke,neither,2,0
16091,kysportsradio fan basis unc indiana thing right way other rogue,neither,2,3
14514,brucevh over painful experience cross monkey bar let point order move,neither,2,3
24337,oop constitutionalist teabagger mississippi forget ratify centerpiece constitution amendment ban slavery,neither,2,3
15523,hoodsbuttcrack vegebitemeash brownie point,neither,2,3
23738,damn lol globalgrindnews janay rice speak domestic violence costume mock marriage http ucidnuuu,neither,2,0
17197,saraluvvxxx glennalfonso hair makeup try look monkey http tym,neither,2,1
2206,slap hoe,neither,2,0
20167,thereal emandm yankee doodle farm cotton farm,neither,2,3
3909,lessthanjr yankees win happy birthday,neither,2,3
4861,teamsky yellow paris fantastic effort allezwiggo vroomfroome stage grab gocav tdf,neither,2,3
701,earlybird sunrise dawn bird thebird jerryreed kansas city http kuvq upwuw,neither,2,2
3875,labugg fault sound fucc nicca,neither,2,0
1297,heykeifer golden oreos regular oreo,neither,2,3
704,explainananimeplotbadly boy monkey tail grow savior futuristic old earth,neither,2,3
10803,nickname lux coach hear duke lol charlie,neither,2,3
8014,big red fat squaw lol hubby funny insidejoke,neither,2,3
1881,rihanna raid nicki wig closet summer bad gal wanna fun http panscimew bitch nerve smh,neither,2,0
21245,sweet baby bird crack houston foodlover http idh bato,neither,2,1
19825,paul lander cage bird sing blue rip mayaangelou,neither,2,3
5825,dchestnut don shake head love trash talk,neither,2,3
5722,charliesheen charlie old lady don say ugly thing children mom jus do not big hug,neither,2,0
20134,blueprint trash hope complexmag bigsean drop four new song,neither,2,3
16431,metalhammer london well iron maiden member tony moor busk balham train station,neither,2,3
8436,charlie bit,neither,2,0
3041,dizzybala god awful dude dorian eggplant black,neither,2,3
11699,iggy trend twitter trash,neither,2,3
4997,threehoez rip plate brownie large tea fry bean potato salad poboy,neither,2,0
370,nohands tolife nohand dejaaleeann coleman swear man easily easily behind austin nip,neither,2,1
9923,yellow ronaldo full body bumping ref,neither,2,1
17401,sportscenter peyton man remarkable season pass yds nfl record pass nfl record completion,neither,2,2
24342,pancakes trash,neither,2,0
24207,mash potato string bean yellow rice chicken,neither,2,3
12372,let sweep yankee subwayserie,neither,2,2
17156,ready annual heart sole luncheon renhotel cle ericgordon ceo http fmsxb,neither,2,3
19944,russnelligan karynpolito declare victory introduce next governor charlie baker charlieforgov wcvb http hykwrvd,neither,2,3
14414,black elvis favorite episode friend black mysteriously vanish unemployed white people find affordable,neither,2,3
22843,mcdonald breakfast good lunch trash,neither,2,3
7592,gold white yellow,neither,2,3
17872,twangnation waylon jenning leave honky tonk sky dream dream,neither,2,3
21146,stayin late watch ichiro yankee,neither,2,0
11820,inspire huge crowd tourist sit watch wild meadow rat over trash can camera gasp,neither,2,3
21440,trash go to put phone down goodnight,neither,2,1
14798,creepyscout bend over pick trash,neither,2,0
7943,barkley trash,neither,2,3
9547,flappy bird say happy girl earth,neither,2,3
19341,jeffgallardo sonali guy color eye http hwiplpuxpq,neither,2,1
11581,yankee beat red sox don deserve playoff yankees redsox mlb,neither,2,3
4352,originvlepic trash,neither,2,3
16147,laurabehnke yankees fan have flashback wccorosen laurabehnke remember phil hughes,neither,2,3
1617,yattabe cavs trash heat trash smh pat get to trade,neither,2,0
4229,nyrkelsmad survive colored hood,neither,2,0
17490,swaggverifie tyjust satisfied liketre roeee can not nobody you all pep rally jigg,neither,2,0
7803,appropriately guy wear yellow rick james face barkingcarnival http sgb ryvdmb,neither,2,3
24119,jig levitating lousiville,neither,2,0
19714,morningmoneyben image peshmerga give heave isis flag brighten kick sorry butts http,neither,2,3
4877,thareal gapeach thank hun i m a text,neither,2,0
10861,middle school ghetto way people impress http qypvikcrfy,neither,2,3
7151,thejokerxo nah let french spit trash,neither,2,0
23608,start play flappy bird,neither,2,3
4063,mcsheeti mean trash lol,neither,2,0
22550,weird frosted colored lipgloss weird,neither,2,1
13679,hick town walk national sport bar busch light smh,neither,2,3
17354,sneakerpic oreo http oahy,neither,2,0
20207,tomtomorrow report aerosolize virus turn ape intelligent kind,neither,2,3
2551,barackobama vote support pull rug under nation bad cuz circle trash,neither,2,3
21860,didn lose city red sox fan bandwagon fans yankee fan morningjoe,neither,2,3
16599,nachumlist charlie rangel thing spiritual damn thing http nwgij mjia,neither,2,3
21663,inside order hide mutant bird,neither,2,3
13378,cuz redskin dumpster juice trackinblackkev game good rivalry sport,neither,2,3
16837,pbsamermaster happy birthday bob newhart comedic legend turn http yosx vdajb americanmaster http gew,neither,2,3
7743,get to ghetto fool,neither,2,0
11509,kid michelle obama lunch wind trash,neither,2,3
15253,friendlyassh today horoscope hoe nice,neither,2,1
18711,calvin concern right katiecouric look forwd speak john kerry abo,neither,2,3
4849,tasogarenoraiko decide damara gladiola gorgeous rust color one come over,neither,2,3
780,tbt love forever le le brittneycordova http kecfnjyrwe,neither,2,2
6698,mis sarahd basedpapi tranny,neither,2,2
12821,meet india amazing death defy monkey king http dgcmlfsirh http vyw fswwdv,neither,2,0
17396,sportscenter derek jeter leave baseball great yankee via espnmag http msuwxc tyx,neither,2,3
22811,remember middle school high school throw paper trash seat yell kobe lmfaoooo,neither,2,3
8181,brilliant job nelsoncanache limp back pit cause yellow wish didn plm,neither,2,3
3180,fletchermassie telcoag rcb back mutt rev style course necessitate run over dog adopt,neither,2,3
5082,vnnforum these marxist kike promote anti semitism create film incentive promote enemy,neither,2,3
2227,adult human skull find trash http vcsnp ejv,neither,2,3
24687,downie brownie brunch mimosa,neither,2,3
2528,bnightengale feinsandnydn ranger scout head watch yankee prospect ranger,neither,2,3
1989,grand opening top class oriental massage perfect http zibllnm,neither,2,3
7571,want cheesy bread brownie,neither,2,3
11041,accuse take full front face shoot slant angle nothing http ycuvypv,neither,2,3
8319,someone please explain bird angry amp destroy pig home,neither,2,3
6135,istandy chunky,neither,2,0
5627,blackymile lol yellow bleach stain bake soda hydrogen peroxide paste stain throw washer,neither,2,3
14423,bleacherreport video cfl solomon elimimian trash talk opponent halftime interview http eyjinwiwwe http,neither,2,3
17877,tweettully great regular season ball bird,neither,2,3
